ep_returns,ep_lens
13.60843781566945,55.55555555555556
14.053890282941584,56.33802816901409
13.670370380164636,56.33802816901409
15.768768659192354,58.8235294117647
13.72926961435126,59.701492537313435
13.005664001562382,56.33802816901409
15.286612446329446,57.142857142857146
14.263081607248411,57.142857142857146
15.537864434111873,57.971014492753625
15.05360009678468,58.8235294117647
14.837838583123574,57.971014492753625
15.030915496149383,57.142857142857146
14.969954902445362,58.8235294117647
13.901099402218989,57.142857142857146
14.80665523651711,58.8235294117647
14.934026449261394,59.701492537313435
15.363952498982428,58.8235294117647
15.008544704987804,58.8235294117647
14.52504630149771,59.701492537313435
15.262944668073715,57.142857142857146
16.23241888379914,59.701492537313435
15.148393889599568,58.8235294117647
15.60589584476727,59.701492537313435
15.100593429404253,60.60606060606061
14.514655958319088,57.971014492753625
14.474175641999347,57.971014492753625
14.887326455943631,58.8235294117647
14.925952878693208,58.8235294117647
14.599053722537507,57.971014492753625
13.9815154379951,57.142857142857146
14.240622803289757,58.8235294117647
14.684319297735744,57.971014492753625
15.610729032284267,60.60606060606061
15.246419155626104,57.971014492753625
14.823276568075174,59.701492537313435
16.0827849798945,58.8235294117647
14.776651564725157,58.8235294117647
15.449441671034704,58.8235294117647
15.35876333222902,58.8235294117647
15.307665285416633,60.60606060606061
16.356528925759118,63.492063492063494
15.025491595430482,58.8235294117647
15.9463669402828,62.5
15.723390300906082,63.492063492063494
16.849078283165007,62.5
15.88078414795615,62.5
16.280200322583084,60.60606060606061
15.651776278517048,61.53846153846154
15.633982110251946,61.53846153846154
16.069739629731362,61.53846153846154
16.661450397034425,64.51612903225806
15.10092825475861,61.53846153846154
16.760088312594398,62.5
16.064379200710345,58.8235294117647
16.76650587408335,62.5
16.46916440815245,64.51612903225806
16.704069156413926,61.53846153846154
15.028494501021566,59.701492537313435
16.74998500365984,63.492063492063494
16.451484111227902,63.492063492063494
14.583736395807788,57.971014492753625
16.484555308094166,61.53846153846154
16.982386782554862,62.5
15.83428238695884,61.53846153846154
15.976673776645612,60.60606060606061
15.29449935958591,61.53846153846154
16.630143068629692,62.5
15.664131059486639,62.5
17.44653100108122,64.51612903225806
16.748627777335262,62.5
15.747524711273375,60.60606060606061
15.688177420785404,62.5
17.088033265047144,61.53846153846154
16.639316666706474,63.492063492063494
14.04970550721219,59.701492537313435
15.399441161466067,59.701492537313435
16.404375470700984,61.53846153846154
15.539007903790914,61.53846153846154
17.20298224471,63.492063492063494
16.027214993415537,63.492063492063494
17.124882312169294,66.66666666666667
17.047666603289336,62.5
16.207722404351728,61.53846153846154
16.605319785499624,64.51612903225806
17.203640742249302,62.5
17.014052563332957,64.51612903225806
16.950799850416622,63.492063492063494
15.385432662701437,60.60606060606061
15.252621632913037,61.53846153846154
16.3313648380718,62.5
17.086487249683902,62.5
16.867693706184596,61.53846153846154
16.462730075675623,62.5
17.819632270445396,65.57377049180327
17.762662158148206,65.57377049180327
17.738922803391244,63.492063492063494
15.826507000650974,62.5
17.21185203322,63.492063492063494
16.988614426345407,61.53846153846154
16.955282375459806,64.51612903225806
16.926980785921067,64.51612903225806
17.375818253733893,63.492063492063494
18.470334700664537,66.66666666666667
17.69977525634611,67.79661016949153
17.425337291477437,64.51612903225806
17.93258263713656,64.51612903225806
18.032604517890213,65.57377049180327
18.548192542147095,63.492063492063494
17.57250072991467,65.57377049180327
17.951902403798993,66.66666666666667
18.469875661626343,66.66666666666667
19.3163680180349,67.79661016949153
17.832681451639623,65.57377049180327
19.18869320602905,65.57377049180327
19.58901326751651,70.17543859649123
18.439145156791994,67.79661016949153
18.98512732236395,68.96551724137932
17.451619624781898,64.51612903225806
18.57475207763234,67.79661016949153
19.0325794442283,70.17543859649123
18.530592481231768,65.57377049180327
18.6497775845666,65.57377049180327
18.25182811831789,67.79661016949153
17.243504877263373,64.51612903225806
18.84337253680896,70.17543859649123
18.474115393220902,67.79661016949153
17.19016096164844,65.57377049180327
19.203998838378673,66.66666666666667
21.29064404806122,74.07407407407408
17.484612920141714,67.79661016949153
18.533178024534035,67.79661016949153
20.339596584330092,68.96551724137932
19.47087542769469,68.96551724137932
18.2254995548289,67.79661016949153
18.87823481237649,68.96551724137932
18.44633754654008,67.79661016949153
20.300659617847806,74.07407407407408
18.989546393041415,68.96551724137932
19.476716374988204,72.72727272727273
19.43267799582332,68.96551724137932
19.757029222685066,66.66666666666667
18.461250901702275,67.79661016949153
19.28977107198493,66.66666666666667
20.327696408483583,68.96551724137932
18.683511240993194,65.57377049180327
19.093990389480027,68.96551724137932
20.322928000534695,72.72727272727273
19.70002815013714,68.96551724137932
19.01372145149294,72.72727272727273
20.893930122488705,76.92307692307692
20.684960695834686,70.17543859649123
19.53593627966511,72.72727272727273
17.82038294232941,68.96551724137932
19.096469065584255,68.96551724137932
18.856220697923384,70.17543859649123
19.10600260061792,67.79661016949153
20.554889385251887,72.72727272727273
20.66370688845883,72.72727272727273
19.36372140604721,71.42857142857143
19.96165150153774,72.72727272727273
20.523875609876242,74.07407407407408
20.595017058677968,72.72727272727273
21.69606212624154,74.07407407407408
20.245929928282504,76.92307692307692
21.84899573600598,80.0
19.896279778925795,70.17543859649123
19.365117228654494,71.42857142857143
20.978616041469497,74.07407407407408
19.44704167390855,74.07407407407408
20.16743105769284,75.47169811320755
17.875766729710985,70.17543859649123
20.513934038144228,76.92307692307692
19.200462556505528,72.72727272727273
22.55334934008418,83.33333333333333
21.71942863357006,80.0
19.966152101577183,74.07407407407408
21.539849188717536,76.92307692307692
20.302209805899697,74.07407407407408
22.451514497759327,78.43137254901961
20.081910277385408,75.47169811320755
23.078254372608107,76.92307692307692
22.304235287542188,78.43137254901961
20.7420045377072,75.47169811320755
20.866103370708668,71.42857142857143
22.145461231427088,75.47169811320755
19.78071550595846,68.96551724137932
20.33786923933432,74.07407407407408
22.440781788332302,78.43137254901961
23.102575611238013,78.43137254901961
21.396576074975684,74.07407407407408
20.72336207011359,71.42857142857143
23.207440306823425,81.63265306122449
22.941437657114694,80.0
23.822104905178165,78.43137254901961
22.621538254332634,78.43137254901961
21.138309640474226,76.92307692307692
22.460023573198395,80.0
21.206024136345697,76.92307692307692
21.985560394644516,80.0
23.605623885352575,80.0
21.84878561508131,78.43137254901961
18.762246946167785,72.72727272727273
23.74395988591158,81.63265306122449
20.264465558380678,74.07407407407408
20.622561624393132,80.0
21.772491483293532,78.43137254901961
21.12157962829691,80.0
22.85761935934897,80.0
21.397165895891572,74.07407407407408
22.44605798286091,83.33333333333333
21.229388195608447,75.47169811320755
20.617382353935216,78.43137254901961
20.222789085127264,74.07407407407408
22.93933898467828,80.0
21.228141246913736,74.07407407407408
25.075050753972686,83.33333333333333
19.9014473754098,74.07407407407408
21.82602547161043,75.47169811320755
21.841958293366922,81.63265306122449
21.04488648270735,78.43137254901961
22.19525677685692,75.47169811320755
22.79364764150884,78.43137254901961
23.610349121393696,80.0
22.10104297572782,81.63265306122449
22.70586717403239,81.63265306122449
24.209640523766538,83.33333333333333
20.711129747970293,80.0
22.151710569375368,80.0
20.734811583684234,76.92307692307692
21.470524393842005,76.92307692307692
22.234166564559658,81.63265306122449
21.300899350783055,78.43137254901961
21.69606382879421,81.63265306122449
22.29120054880934,78.43137254901961
20.489891027457478,75.47169811320755
25.088431585706353,86.95652173913044
21.788976439038027,80.0
23.92391379751673,85.1063829787234
24.98379828243533,90.9090909090909
23.371920215077477,83.33333333333333
23.15932643823512,86.95652173913044
24.927155990444056,90.9090909090909
21.40700856952214,81.63265306122449
22.489081506629496,85.1063829787234
23.874947692358376,88.88888888888889
24.93706803248623,93.02325581395348
27.16810571023735,95.23809523809524
24.98724015878271,90.9090909090909
25.027253600110512,88.88888888888889
